Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	gene_length	Entity	Symbol
gene-b1895	189.58115766001507	238.22354484298546	153.981865239812	192.71937819703285	104.89847612222368	102.47826049166518	44.19766244430841	37.29718957705921	17.30921530595236	14.611679108047884	36.54945871408747	38.41175497090404	429.0	host	uspC
gene-b2896	918.8493480890712	797.1517495930843	830.7051177232801	690.9356769112462	950.1545615801525	878.6858307302701	329.11256443361805	268.48491614662476	103.13407453129948	87.02216117189766	109.8877280662862	118.14111121434996	408.0	host	ygfX
gene-b1171	208.0685301451452	173.15471511137946	178.24897191718165	156.17061506319027	184.01467618549117	203.95286791665941	104.1617424857093	72.19670268130746	25.794952565699734	17.980173070361214	29.44896491181943	19.450446711858525	330.0	host	ymgD
gene-b1553	4.4238525190321445	6.586345768259438	9.374348303160252	8.776244705326373	8.709816859037879	10.011073391714653	2.2265432711675133	2.1184290121221236	0.606136200595354	0.28825578668962304	0.8199316949225822	2.850418801031167	498.0	host	rzpQ
gene-b3780	522.9266237129868	481.21396356786414	493.2084554524063	328.2530419938876	435.3334677065144	491.1766452196888	145.91561632725185	117.15029569761131	34.38199872249078	33.29878023713318	55.669087559819566	61.815264021373196	1266.0	host	rhlB
gene-b0650	16.919713614084042	15.28993128929395	15.365852784174704	15.366306371399542	20.765954737526577	18.85062081283041	7.89643371250324	7.050020189354355	1.5896656406278151	1.7754210392636744	2.3947304870737103	3.4718550442034446	1671.0	host	hscC
gene-b0966	1555.895362766832	1580.2847667392925	1468.7923483337397	1446.548673293488	1715.2176606036435	1686.067384663928	646.4621351958476	564.2582231769247	185.47996468859566	155.5892334923071	228.04620997197736	204.94955461261668	318.0	host	hspQ
gene-b1557	374.82933739382776	405.2047021551541	1521.5608890284993	1772.1716536567951	1262.5907779443487	1481.3860570901395	554.9226164415633	490.45064270230137	35.49600939153125	33.45101643130598	65.40777337440754	36.00202876954583	216.0	host	cspB
gene-b1227	25.182682591747138	24.443410843731346	15.148283187230636	19.33880470465723	35.985803062507166	31.41850144897736	6.705244913082342	5.7053855105235955	3.116505597751333	2.540732420733314	3.131703712642358	4.642486642849145	678.0	host	narI
gene-b2075	42.50255616628241	51.79500447376558	34.53110086772171	37.144479171894865	47.39571090512471	49.85079170980361	13.633888018953115	13.230854268793474	3.98221585313328	3.922420080423381	4.968423757513591	6.304183986543224	3123.0	host	mdtB
gene-b0589	219.45738873492746	36.68203957370887	253.166878902658	56.11758887862015	102.64953343536787	13.692706808772032	12.8413024309933	55.51116023154453	3.587007823946161	2.457576525794913	3.865321500777031	5.469449342632772	993.0	host	fepG
gene-b2365	14.132853208223393	16.12776430155574	12.560785977507996	16.87688910822478	11.346196401571765	11.347651677807823	5.220894513423733	6.307788628022825	1.5340953884126356	1.68084577559973	2.502446240198697	4.658814741478704	1338.0	host	dsdX
gene-b2704	12.338029538967339	6.496887761220261	8.784671555058235	7.832562478947192	10.202426603026225	12.79274261126	3.278764526735386	3.072291537741628	1.1360165565996794	0.5145210816180368	1.3171805937788579	3.4840673002786287	372.0	host	srlB
gene-b0931	209.99141666401627	195.73523483821694	252.82453731632867	279.1400259018313	220.38986088389674	227.74454355891865	116.31995086369692	85.21085741278257	19.120044959029304	17.620743176709475	21.3157704070547	36.57918990051468	1203.0	host	pncB
gene-b0063	8.742375216182571	8.930969923209307	5.900714125922211	5.35294172943922	6.374910046738482	7.194104688418321	3.911176539828647	2.687577782574687	1.5971207825210911	0.8157926849640477	1.872394283220034	3.8097384941318335	1701.0	host	araB
gene-b1127	661.4921413574622	713.6001791632442	500.7048002237593	434.26675563287534	430.1696559405196	499.031648203218	103.019816292357	91.282363732607	37.492117499123474	35.64410837791065	84.26091211645485	65.13814496201445	1227.0	host	pepT
gene-b3056	387.47985068334617	391.66053019750586	337.7920436145292	303.80575421519325	344.60980898841603	343.85381731084175	119.65217111124943	94.01704221474195	33.37711737031365	34.83544427167928	51.213767493706776	57.08519539245869	1239.0	host	cca
gene-b2158	25.877430639900407	28.93634255119816	34.679731951233975	43.5322633204915	40.27668167529373	38.20069589550128	21.014751548499323	15.154837642433648	2.9323137567087234	2.825455768199619	3.9665952738369032	6.8771222302642645	1050.0	host	yeiH
gene-b4721	33.148172694692256	33.56725343297135	16.209810607547933	32.88044457308041	9.41295311588729	7.868552002957539	21.56036067580542	26.862856778715265	8.38488410823573	9.304256225926165	15.312224402679222	4.285955805898313	144.0	host	ytiD
gene-b3459	215.14439008574297	205.4495734669809	207.89082104180227	178.78741736612469	265.4452778680216	230.74528748672984	56.59594677398922	51.74152527263905	22.01032078411879	17.44548042361156	33.38915598917553	30.215988431583103	384.0	host	panZ
gene-b3564	129.3330766517731	140.47821407235844	90.4808232510387	86.23489793187274	84.58848424800652	90.17847309946224	19.661524787126236	20.181130265996394	9.667684934691588	8.155954794803025	17.73622143870473	19.554562901632547	1455.0	host	xylB
gene-b2982	66.6238502713363	74.26149907582652	58.29583264365863	58.28911557344953	67.15148938453173	56.82682694246032	25.09252985598324	21.95629661646452	9.169524639465129	9.365227760827386	6.576504126736846	14.15545036810452	981.0	host	insH9
gene-b2260	466.8273633136782	417.44762581559945	399.19168989986184	321.6419254698199	593.5658294032431	583.4148327573403	184.96663406575922	151.9058892176907	37.21998113885878	32.07674681175809	40.29057276457188	36.138572494335506	1356.0	host	menE
gene-b3125	83.185922819744	76.85519333224626	54.59684006664281	40.74260042015074	59.42604706111353	57.613804496231474	16.287730098913535	12.019990151831914	5.320848491734672	6.32599309501227	10.242753498741356	10.809325829113032	885.0	host	garR
gene-b3497	230.40164165357655	232.00951945930794	214.821968147201	178.72128867549924	253.09218322111613	283.19263495584556	55.5145541817551	35.95984014999334	13.629612414980787	12.07382139733162	23.642779422994742	32.12930057521221	753.0	host	rsmJ
gene-b1651	822.5546563696486	880.0826110157194	742.6000294799019	817.6964858536196	786.701399238392	767.6003906885167	298.1308696809901	250.81576436169436	63.62647352720054	64.15245574262536	85.46823294044482	94.69441180561215	408.0	host	gloA
gene-b2419	47.97815518640995	47.41614313503153	46.68425454973805	44.67693637991479	47.7123767538095	55.59604103209679	21.880686034417387	20.16179505137029	5.3126625709781585	4.466042988444559	8.710954326857513	9.051938662057236	375.0	host	yfeK
gene-b0318	38.17215317164865	40.451626484995174	29.659138616582755	30.952193063463355	25.051502946044593	22.81101016302938	10.429481401874757	8.41428817191081	2.3909372506652375	3.000523931416076	6.333769389887116	9.064160001384948	606.0	host	yahD
gene-b0254	13.758973075132975	14.482515862739316	16.188052472504246	15.684837782925293	13.948859382469221	19.01126658432694	8.061879830838075	5.801983709374742	2.9037585233890177	1.4986721437733421	2.5577466563759477	4.832487083160514	894.0	host	perR
gene-b0713	463.0961043086425	448.37238579738056	358.8653581034286	254.70214395825425	254.49551608015273	246.3466991162674	70.75318360550023	52.98810635831182	28.58389880489176	30.337843041037384	52.999046095804005	61.29791487292935	735.0	host	pxpA
gene-b2164	17.317031003757325	19.595272302083995	16.97948506805021	17.61387401590583	15.819178761663823	20.288410344316418	7.97711186360735	5.20039608011754	2.6059495933509607	1.759489358242975	2.9375970077082445	4.292122648784497	1251.0	host	psuT
gene-b2643	15.199162140552705	13.91583615708616	8.645232324025566	12.299170820699759	13.584183320182444	11.355400537601467	6.280889384548357	3.6391748933731902	1.9729139078201716	1.6679899116506292	1.95711800644266	6.31968385497163	459.0	host	lfgA
gene-b2085	36.94890657405464	35.28633110204535	30.829224702657203	44.09510999350696	37.50973015236596	39.194296769448876	21.61847485552457	15.75831392507825	3.227389354868092	3.159936076729641	5.392984695283248	5.240187475890767	318.0	host	yegR
gene-b2625	10.28624147776375	6.3665550584115875	9.105085107218414	8.782468992351427	8.075112119842034	8.839564803322512	4.6397371910243885	4.177511963266358	1.0704107372215825	0.7805394280716177	1.3321273239210294	2.494973422327188	1410.0	host	yfjI
gene-b0250	83.16464628727522	108.81692046952249	80.30090793277591	85.99500888344105	72.98659031395684	64.88529036284986	31.274369331937528	24.79648318035255	10.319857363982436	10.428946538950207	16.751835243956755	18.594454419435756	468.0	host	ykfB
gene-b3364	253.63982511721568	183.58537011709205	102.68956161532905	99.06501769851167	101.83190700801521	66.5272092189141	109.94376814522387	80.47700332598961	22.983946286534486	17.448010587559875	17.963579671501854	32.895254713290605	1182.0	host	tsgA
gene-b0369	217.8599903872697	187.32740641099087	206.84715862037783	166.9781819550327	204.36245287907914	198.72330720084764	68.80361253026257	55.00310814550929	20.49523672486912	20.170809541216638	25.04399368971535	37.980162218421974	975.0	host	hemB
gene-b2392	280.49688617345095	221.95490025066766	249.24644378249977	220.3216379141629	179.85350031014477	154.36841585656938	60.40779020201448	48.32121188546359	14.812618511788832	13.59431971577728	36.7789990495346	35.217480927110195	1239.0	host	mntH
gene-b1365	34.075394308529795	30.079746582792502	34.48268801969288	33.110377751913134	41.07470450568999	42.06098707035484	21.42035833375473	12.987414227725973	3.201501204962733	4.893797105844281	4.330730134091093	5.610705782266882	264.0	host	ynaK
gene-b4168	685.8790737786871	649.4235970297314	627.5091358308946	515.1817109732199	684.7740022591461	665.618186057977	188.8831597609521	156.8004296504938	55.797592429350495	51.268350632654375	86.79136717709088	76.41246922515849	462.0	host	tsaE
gene-b0489	95.99470825612235	100.04357885905186	83.90960785083637	79.3494891658049	105.72038323098509	79.73466029663639	36.96061830138071	31.12452211437597	13.876161151668539	12.249300913684307	17.880941786135214	20.70704922692832	918.0	host	qmcA
gene-b2535	38.83907678008978	35.846996640362846	31.888152014848398	32.83898121296303	39.785709094972795	35.55774694357581	13.93597083494683	11.049401596014029	3.9587649560194924	3.1003811311550558	5.546348261392006	6.407855237670921	1281.0	host	csiE
gene-b4239	6.651807229704131	7.714213521862981	4.510555995143774	8.027667069681838	7.202955427809406	7.800129811627475	4.017458511019643	3.716205483221479	1.3124166430282012	0.8379609644467665	1.1342388446429055	2.795188569064117	1656.0	host	treC
gene-b3720	7.152852449603921	6.619145654421066	4.763699443850822	6.869840281859528	5.532511219133754	5.185361171522296	4.114354541897668	3.2077757799511564	1.642752804878837	0.7693951610095319	1.2626035376358873	2.5572604585842256	1617.0	host	bglH
gene-b1743	87.63961327827467	101.94499190754262	87.89319529425993	91.42824473882187	98.73141934886225	111.9082951531739	39.69844187926077	37.08340498071804	11.304065982954835	9.747316046208363	14.787113826455656	17.905770922419617	486.0	host	spy
gene-b1988	95.3947413295216	216.44766779467798	57.21109626193389	132.71202062980868	24.51059164293789	56.03643308772899	15.460650792734418	15.610144937363948	3.880064018713004	3.961476040170244	11.11998867296966	15.664748278812658	918.0	host	nac
gene-b0774	451.0049056292511	549.3431575110195	416.72030320948346	388.9186037874913	573.9186967699688	590.0755239724883	184.71713658062131	155.58875778217407	57.188809564264524	53.63702791769795	57.16563777000243	59.99540741130959	1290.0	host	bioA
gene-b2413	212.01980839245923	222.01962900547977	196.35569006812395	230.14319653938048	267.535398166195	254.8667363729617	76.83152150838197	72.57009411801818	23.213584665005374	22.355333294238797	24.22091139111464	29.31998743436578	762.0	host	cysZ
gene-b4806	73.94592370354427	55.14620206845293	106.98475000981638	121.4047184236815	165.66797483961633	69.24325762602635	40.04066982649578	19.536623111792917	5.869418875765011	2.65835892169319	3.4027165339287166	17.14382322359325	72.0	host	C0293
gene-b3775	1048.1549860252935	1051.0937533935285	1044.6015823008765	1252.1476011889279	1300.6698450174133	1170.03694123978	501.7207335378914	437.39173764647023	105.97066298493668	96.37965111840843	110.91407936125093	116.86980767743145	282.0	host	ppiC
gene-b0952	552.3972084735786	502.5905483611455	522.7146586553118	453.0074998628329	623.8985435449381	719.6209346704827	267.1780865509383	213.08428558899672	51.27267431291381	43.35387475484745	71.52944543662919	43.33374891410379	564.0	host	pqiC
gene-T7p36	38.650500955754524	15.143121849460757	40.95110048222636	12.77944404459805	9.51203683289663	65.59887564570917	36743.717830822614	36352.771455268674	48313.87875553023	47639.75066752637	31550.704063962618	35145.01806966325	114.0	phage	gene-T7p36
gene-b2830	967.7364836760742	820.8940912179434	760.4873857914014	698.9345088911381	901.0908338734138	873.5959837317467	370.2326341714577	307.28790250413266	87.771261444854	82.54429736511736	114.88493789128817	116.5779979204341	531.0	host	rppH
gene-b2032	145.69062826753583	131.4406737260433	235.71585183737264	240.53106411555126	201.07884833080414	232.08220299125378	132.8798636518808	101.19237493829469	15.429985125718511	11.50292573622737	12.260726599464329	14.891685588322288	1119.0	host	wbbK
gene-b2599	96.93419135048946	85.7953720080818	114.5995912719668	98.03352585891592	108.57731966232782	103.05973228059734	34.38197051291229	27.487574378220266	5.875918785926434	6.511948986473241	9.495953117940603	16.213538242468033	1161.0	host	pheA
gene-b4082	12.097007566578208	12.713179041058915	6.785502114787508	10.411160446216872	6.041802465081145	8.344324914764274	5.264739234789695	3.833494360598901	2.281468466659489	1.251901585215979	1.4243929676910903	4.903930829074349	1032.0	host	mdtN
gene-b2718	67.89698708042522	62.16417319807833	42.59512276435954	54.05611550251512	47.490753238695596	44.66121195255316	21.852628338772544	20.320940098032782	7.638200997867292	6.519770786050452	10.1336375608972	6.156759872998453	411.0	host	hycH
gene-b4029	32.56816174955567	33.01157235222934	33.39360125160089	31.263017619832148	28.570130659036447	32.41978507656325	10.839666311563729	7.252866520043293	4.203238042240057	3.057683223235086	6.386786970693098	8.888299765708433	2097.0	host	yjbH
gene-b3273	587.0044832655219	436.1219092644698	988.9690766457668	599.0364395905336	1744.26975423242	557.5904429885279	428.9377018660236	303.07471906320853	100.08903767094017	78.70141544486418	476.02213406223825	213.57594510655383	76.0	host	thrV
gene-b2205	54.60216244934719	45.14216840985803	40.58042241751656	26.949754305256885	59.593730761272646	63.165479527190186	13.86023186301777	11.747236741789276	5.898332269241687	4.40004235314735	6.453427909175152	6.118571391868626	696.0	host	napG
gene-b0801	870.6149904513306	882.8691029205502	616.2235625879326	557.3885138678415	685.2213826239278	762.2670621030865	163.66815231246764	154.94377059104272	56.86897089099548	53.886844661283504	104.60063422530041	92.34932399449403	1086.0	host	hcxB
gene-b2668	90.22131223100413	98.9754444080755	70.24868779865345	72.8428310542089	102.24080732959177	89.35078023015555	33.58136177096876	23.276490964621846	7.589517958540226	7.018067553270021	13.06643149028627	13.636686815566746	525.0	host	ygaP
gene-b3539	162.22879292670865	206.6964702631349	175.616476431208	207.16111740456026	264.0599753339854	309.10047679542635	49.687623659875015	44.71767153300714	9.397398415645327	7.937458478451837	17.206189265903696	19.311061253745606	1272.0	host	yhjV
gene-b1424	278.26726910928943	291.47217577201206	255.12832347531966	222.57531711008272	274.6945274514587	283.40471648913154	83.02747589440595	72.0943863744967	22.456907002927	22.942793302439057	25.051884046895474	30.59799753602187	1656.0	host	opgD
gene-b1893	20.398875504426	17.126149710699668	32.419621215095866	31.435150306131817	29.04568390045221	29.226050296699434	9.240154575345178	7.849536071702512	2.9946014672270462	2.468476141572248	2.268477689285811	4.408411686066836	504.0	host	insB5
gene-b1615	6.960753726628777	5.863474194791205	3.503162861157279	5.897622577453721	6.424005917951516	6.62300870011971	2.102025685386581	1.597188382362217	1.0014174385191486	0.6425417298879275	1.67716833899804	1.8525079123124462	1266.0	host	uidC
gene-b3211	11.054874466914734	13.736276980865693	9.035662170917043	11.94465778039447	8.744937088308193	10.234194089007998	5.007567640832225	2.363301182878175	1.2983046361139194	0.9261379469124662	1.492804672949372	5.109965373741988	930.0	host	yhcC
gene-b2642	28.443502463917945	26.543119917822413	17.260023689163717	30.030568553745162	14.477387045843551	15.426794912840696	13.860231863017768	12.021214397133143	2.1966034424392196	1.5163878356137213	3.4985677038985394	2.9699862767633376	1704.0	host	yfjW
gene-b2728	47.74681848838173	51.22036159630793	38.47603396956433	27.34941458995022	47.664712041767736	57.27614117317663	12.1848192202354	18.033805949347308	4.643935813792096	5.258292372579936	4.786238641130502	9.042895766290945	273.0	host	hypC
gene-b4453	506.572075026579	437.9727352682928	512.2300151985147	581.7309424468071	491.9836828570424	440.63891216562223	338.8056677626566	263.7444120092044	92.7927174644754	70.88957124515174	89.22678911190856	112.57777250159569	108.0	host	ldrD
gene-b4178	819.2590633925457	854.647937506679	1003.8210602713627	1033.6500322128938	1126.3725305996961	1164.9889951421078	444.04799170532044	361.358736641719	73.55078623393257	73.90986635806138	118.47204608270121	87.36105975064842	426.0	host	nsrR
gene-b1312	8.493481971593745	7.576949936064707	5.260977677609864	8.856927856531925	10.290602125268952	4.301101735424477	2.762181438893221	2.502912569482367	1.2174493651815579	1.0784801319324686	1.2593683968988842	1.9767255247132436	843.0	host	ycjP
gene-b3293	150.752665313197	126.78363317540398	153.0838699327454	154.9637462806341	174.85134373316492	187.92405173892737	90.44834234728127	65.28091137355194	17.6696094378431	16.987561889844287	25.45121309930422	35.45844413074897	369.0	host	yhdN
gene-b1194	88.92244505602845	83.37988316294924	103.53106791302453	101.58353990552942	103.27354275716343	95.57881943184341	36.96061830138071	35.405145557698184	7.474525262198708	7.421704091584253	8.444292459708814	8.061095654522214	735.0	host	ycgR
gene-b0601	30.306900749432916	27.949876327861855	14.079378356270206	26.59341451185404	13.769805700955121	28.41671351925237	11.792197267583372	8.512385784424056	3.1622991493917607	3.5697962662737126	3.759191599387915	5.975846952223933	630.0	host	ybdM
gene-b1129	262.001984148223	257.35222520508626	252.2739149008774	254.4014684832997	274.433005175799	293.1560729808246	152.24435382457847	128.89357301476517	31.77647250546173	32.78460715336612	38.68057234461883	44.98933486602089	1461.0	host	phoQ
gene-b0786	256.7654201791154	287.96418264200105	283.7475613413157	286.4634738975804	226.10313935557696	249.43644681375525	102.07421820253654	91.40645579326092	23.549036218874818	26.674086541925714	39.616308241825394	51.38769820723015	705.0	host	ybhL
gene-b4539	33.83813466028313	28.433438202046315	50.34576471050182	49.276032771964836	38.2719599629488	31.103923211690976	20.00221696310015	13.101029616143487	3.0777456961994676	1.688839785546262	2.2417897164706835	7.260913365286553	255.0	host	yoeB
gene-b2180	210.03144080689182	227.0268256442364	275.7013523409058	271.6716906612948	297.17936207079026	306.42813837932755	91.70417559682197	81.1691397965434	22.591725484076644	19.92264459804783	26.09177357337038	25.463429512476615	1590.0	host	yejF
gene-b2867	13.784905630977297	17.479193889036274	7.701043128227551	11.18746552027099	8.943911766085398	10.312368495343668	5.17196365309423	4.5007578841161155	2.335175915467698	1.6875589059212743	2.7872080823989482	5.8277296691805045	879.0	host	xdhB
gene-b1812	145.84746671226165	166.04066204100363	147.90202524384705	146.27396691135192	149.28031373213324	159.7281393375698	52.91718479272569	46.3456896286365	12.898685156810204	12.050446389525517	16.96861284760928	17.49123109508457	1362.0	host	pabB
gene-b3477	14.9591753699124	14.61431441979705	16.549444734563224	16.38000169208401	23.810289024568235	20.383296617185245	8.21347073364016	7.070396935696485	2.491508420732903	1.3671560168707835	1.9012003491157272	5.616643037062932	945.0	host	nikB
gene-b3506	328.97234146820347	317.86133863058586	428.1448389041233	406.60945376820314	254.83702911837088	331.72816063262263	78.02797196958153	69.46354884193038	23.743862300146894	18.566316278492124	43.64118983197465	72.38503138850486	567.0	host	slp
gene-b3679	11.447620693917388	10.764324027955848	8.705688494123647	9.126578482899133	5.213327879568346	9.508292210566873	3.941604399273119	3.278873808972238	2.216423911128046	0.9759709327894579	1.9512080823926903	3.740470521511255	1716.0	host	yidK
gene-b2503	15.95366600279306	17.92475947261037	21.740216579534874	22.317043827882625	15.100994303562496	14.138146914404988	8.993091618785147	7.5221222676421915	2.5558202896761313	1.8764886506069576	2.9114152161956928	3.547946303492293	2244.0	host	pdeF
gene-b2057	5.72776307267134	4.393743236124329	4.599433945787	4.485396000874932	3.5611566467987386	3.721088631940511	2.0027921247053593	2.021029977082026	1.090447982548883	0.6285774790210499	0.9386804231527494	2.0775273463073596	1218.0	host	wcaC
gene-b4384	205.26368476328665	168.07603326080655	218.50824698974617	162.884663885106	240.59508164207915	185.38308518967963	65.14308975618351	49.57418114617453	18.69829156136568	16.215989422328462	24.839830697679627	46.20260358758381	720.0	host	deoD
gene-b4240	19.366021048505697	21.123696554564248	16.414998083592845	15.623813974355636	16.013935427534836	20.717200210318587	7.953550773714838	6.7388984784348995	3.099222986841561	2.2209074535664626	2.5843416713382656	4.817631336250256	1422.0	host	treB
gene-b1650	394.4339943847618	405.9515145851617	310.80318830472237	275.15085773891747	397.75127789362426	403.69541554845756	113.60845789358825	98.8841374715748	35.573901757564045	33.73065254738572	41.278856313233604	42.32557012251055	1098.0	host	nemA
gene-b4352	450.24602641587296	494.26390187017375	379.76689829645846	350.32301977742577	423.49436714487274	406.3428786079038	85.85522934584047	79.64695409682348	42.20304051468115	42.700411018043596	63.74493419046397	60.36345531266439	957.0	host	yjiA
gene-b4484	373.77580265594946	366.9713420644772	251.125880262563	326.41148845648496	279.20960811292986	285.41641085697955	132.12867740074424	112.13085780032043	31.69184939591852	29.99010903275431	54.117455773141735	53.83365807456468	501.0	host	cpxP
gene-b3809	773.747892315155	717.1011585337734	514.3756046752957	384.3011177738718	556.6443954611109	432.0779275864044	163.1643295195498	127.2366981571677	57.22454725213388	53.59251586133471	81.17025622753592	109.89502392200068	825.0	host	dapF
gene-b2906	246.15999642373419	208.07631269458545	218.28672638593227	173.3271852806924	217.46034330568546	225.2956774991453	79.91235927006753	62.11769193899244	24.790819448190227	22.59273617239499	27.085963033168234	34.629667858131	1203.0	host	ubiI
gene-b1100	223.16063051834456	252.02481363745403	237.5163827969129	219.98900105343787	290.79655460569694	282.5579275648511	101.01642671091646	89.23683113093381	19.745456411273913	19.787784454708707	26.607708235232064	29.312070684549663	798.0	host	ycfH
gene-b4188	57.20554217545551	69.42792169676683	69.3497984253355	80.49660678091924	66.7910412396872	45.15864627784327	16.06983404407857	16.56365872521573	4.593458250598704	5.3745082547275365	11.243758981677496	15.653055986759053	276.0	host	yjfN
